2007 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:13745 Phase:FinalResults Generated:2008-09-03T12:43:44 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,126,Hunter,1429,Wollombi,17209,BLACK,Beth,3,N,N,NP,Nationals,162,-2.14
NSW,126,Hunter,1429,Wollombi,18040,FITZGIBBON,Joel,5,Y,Y,ALP,Labor,201,2.14
NSW,126,Hunter,1390,Wybong,17209,BLACK,Beth,3,N,N,NP,Nationals,33,4.75
NSW,126,Hunter,1390,Wybong,18040,FITZGIBBON,Joel,5,Y,Y,ALP,Labor,29,-4.75
NSW,127,Kingsford Smith,34250,Airport T1 International,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,56,14.01
NSW,127,Kingsford Smith,34250,Airport T1 International,17840,BEINKE,Caroline,5,N,N,LP,Liberal,16,-14.01
NSW,127,Kingsford Smith,34251,Airport T2 Domestic,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,29,22.51
NSW,127,Kingsford Smith,34251,Airport T2 Domestic,17840,BEINKE,Caroline,5,N,N,LP,Liberal,10,-22.51
NSW,127,Kingsford Smith,34252,Airport T3 Domestic,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,17,-6.52
NSW,127,Kingsford Smith,34252,Airport T3 Domestic,17840,BEINKE,Caroline,5,N,N,LP,Liberal,17,6.52
NSW,127,Kingsford Smith,1434,Banksmeadow,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,862,5.2
NSW,127,Kingsford Smith,1434,Banksmeadow,17840,BEINKE,Caroline,5,N,N,LP,Liberal,365,-5.2
NSW,127,Kingsford Smith,1436,Botany,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1225,1.21
NSW,127,Kingsford Smith,1436,Botany,17840,BEINKE,Caroline,5,N,N,LP,Liberal,673,-1.21
NSW,127,Kingsford Smith,1437,Botany East,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1123,8.89
NSW,127,Kingsford Smith,1437,Botany East,17840,BEINKE,Caroline,5,N,N,LP,Liberal,742,-8.89
NSW,127,Kingsford Smith,1438,Bunnerong,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1584,7.56
NSW,127,Kingsford Smith,1438,Bunnerong,17840,BEINKE,Caroline,5,N,N,LP,Liberal,829,-7.56
NSW,127,Kingsford Smith,1439,Chifley,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1140,3.81
NSW,127,Kingsford Smith,1439,Chifley,17840,BEINKE,Caroline,5,N,N,LP,Liberal,688,-3.81
NSW,127,Kingsford Smith,2322,Clovelly Beach (Kingsford Smith),18120,GARRETT,Peter,3,Y,Y,ALP,Labor,413,2.8
NSW,127,Kingsford Smith,2322,Clovelly Beach (Kingsford Smith),17840,BEINKE,Caroline,5,N,N,LP,Liberal,195,-2.8
NSW,127,Kingsford Smith,33796,Clovelly North (Kingsford Smith),18120,GARRETT,Peter,3,Y,Y,ALP,Labor,256,3.74
NSW,127,Kingsford Smith,33796,Clovelly North (Kingsford Smith),17840,BEINKE,Caroline,5,N,N,LP,Liberal,190,-3.74
NSW,127,Kingsford Smith,2308,Coogee,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1009,0.82
NSW,127,Kingsford Smith,2308,Coogee,17840,BEINKE,Caroline,5,N,N,LP,Liberal,598,-0.82
NSW,127,Kingsford Smith,2307,Coogee Beach,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1298,-0.04
NSW,127,Kingsford Smith,2307,Coogee Beach,17840,BEINKE,Caroline,5,N,N,LP,Liberal,778,0.04
NSW,127,Kingsford Smith,2309,Coogee Central,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1374,2.59
NSW,127,Kingsford Smith,2309,Coogee Central,17840,BEINKE,Caroline,5,N,N,LP,Liberal,726,-2.59
NSW,127,Kingsford Smith,2310,Coogee South,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1157,3.43
NSW,127,Kingsford Smith,2310,Coogee South,17840,BEINKE,Caroline,5,N,N,LP,Liberal,1060,-3.43
NSW,127,Kingsford Smith,2312,Daceyville,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,614,0.64
NSW,127,Kingsford Smith,2312,Daceyville,17840,BEINKE,Caroline,5,N,N,LP,Liberal,348,-0.64
NSW,127,Kingsford Smith,1462,Daceyville South,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,321,0.49
NSW,127,Kingsford Smith,1462,Daceyville South,17840,BEINKE,Caroline,5,N,N,LP,Liberal,253,-0.49
NSW,127,Kingsford Smith,1442,Eastlakes,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,681,4.57
NSW,127,Kingsford Smith,1442,Eastlakes,17840,BEINKE,Caroline,5,N,N,LP,Liberal,296,-4.57
NSW,127,Kingsford Smith,1443,Eastlakes East,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1568,6.43
NSW,127,Kingsford Smith,1443,Eastlakes East,17840,BEINKE,Caroline,5,N,N,LP,Liberal,452,-6.43
NSW,127,Kingsford Smith,1446,Gardeners Road,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,636,1.57
NSW,127,Kingsford Smith,1446,Gardeners Road,17840,BEINKE,Caroline,5,N,N,LP,Liberal,309,-1.57
NSW,127,Kingsford Smith,1447,Hillsdale,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1841,6.02
NSW,127,Kingsford Smith,1447,Hillsdale,17840,BEINKE,Caroline,5,N,N,LP,Liberal,582,-6.02
NSW,127,Kingsford Smith,2313,Kensington,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1135,2.79
NSW,127,Kingsford Smith,2313,Kensington,17840,BEINKE,Caroline,5,N,N,LP,Liberal,615,-2.79
NSW,127,Kingsford Smith,2314,Kensington Park,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,890,2.2
NSW,127,Kingsford Smith,2314,Kensington Park,17840,BEINKE,Caroline,5,N,N,LP,Liberal,720,-2.2
NSW,127,Kingsford Smith,2316,Kensington West,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1181,2.37
NSW,127,Kingsford Smith,2316,Kensington West,17840,BEINKE,Caroline,5,N,N,LP,Liberal,1048,-2.37
NSW,127,Kingsford Smith,2315,Kingsford,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,178,0.71
NSW,127,Kingsford Smith,2315,Kingsford,17840,BEINKE,Caroline,5,N,N,LP,Liberal,113,-0.71
NSW,127,Kingsford Smith,2318,Kingsford South,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1061,5.18
NSW,127,Kingsford Smith,2318,Kingsford South,17840,BEINKE,Caroline,5,N,N,LP,Liberal,606,-5.18
NSW,127,Kingsford Smith,1449,La Perouse,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,742,2.47
NSW,127,Kingsford Smith,1449,La Perouse,17840,BEINKE,Caroline,5,N,N,LP,Liberal,473,-2.47
NSW,127,Kingsford Smith,1451,Malabar,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1177,3.87
NSW,127,Kingsford Smith,1451,Malabar,17840,BEINKE,Caroline,5,N,N,LP,Liberal,792,-3.87
NSW,127,Kingsford Smith,1452,Maroubra,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,994,7.42
NSW,127,Kingsford Smith,1452,Maroubra,17840,BEINKE,Caroline,5,N,N,LP,Liberal,668,-7.42
NSW,127,Kingsford Smith,1453,Maroubra Bay,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,918,1.2
NSW,127,Kingsford Smith,1453,Maroubra Bay,17840,BEINKE,Caroline,5,N,N,LP,Liberal,561,-1.2
NSW,127,Kingsford Smith,1454,Maroubra East,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,416,1.9
NSW,127,Kingsford Smith,1454,Maroubra East,17840,BEINKE,Caroline,5,N,N,LP,Liberal,591,-1.9
NSW,127,Kingsford Smith,1455,Maroubra Junction,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,2261,4.81
NSW,127,Kingsford Smith,1455,Maroubra Junction,17840,BEINKE,Caroline,5,N,N,LP,Liberal,1505,-4.81
NSW,127,Kingsford Smith,1456,Mascot,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1245,7.18
NSW,127,Kingsford Smith,1456,Mascot,17840,BEINKE,Caroline,5,N,N,LP,Liberal,453,-7.18
NSW,127,Kingsford Smith,1457,Mascot East,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,2111,5.74
NSW,127,Kingsford Smith,1457,Mascot East,17840,BEINKE,Caroline,5,N,N,LP,Liberal,786,-5.74
NSW,127,Kingsford Smith,1458,Mascot North,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,595,0.85
NSW,127,Kingsford Smith,1458,Mascot North,17840,BEINKE,Caroline,5,N,N,LP,Liberal,221,-0.85
NSW,127,Kingsford Smith,1459,Matraville,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,949,6.83
NSW,127,Kingsford Smith,1459,Matraville,17840,BEINKE,Caroline,5,N,N,LP,Liberal,498,-6.83
NSW,127,Kingsford Smith,1460,Nagle Park,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1128,5.92
NSW,127,Kingsford Smith,1460,Nagle Park,17840,BEINKE,Caroline,5,N,N,LP,Liberal,802,-5.92
NSW,127,Kingsford Smith,1461,Ocean View Park,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,2055,6.9
NSW,127,Kingsford Smith,1461,Ocean View Park,17840,BEINKE,Caroline,5,N,N,LP,Liberal,1107,-6.9
NSW,127,Kingsford Smith,11956,Peters Corner,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1329,2
NSW,127,Kingsford Smith,11956,Peters Corner,17840,BEINKE,Caroline,5,N,N,LP,Liberal,697,-2
NSW,127,Kingsford Smith,2324,Prince Of Wales,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,357,3.74
NSW,127,Kingsford Smith,2324,Prince Of Wales,17840,BEINKE,Caroline,5,N,N,LP,Liberal,151,-3.74
NSW,127,Kingsford Smith,2311,Randwick (Kingsford Smith),18120,GARRETT,Peter,3,Y,Y,ALP,Labor,1050,12.32
NSW,127,Kingsford Smith,2311,Randwick (Kingsford Smith),17840,BEINKE,Caroline,5,N,N,LP,Liberal,550,-12.31
NSW,127,Kingsford Smith,2321,Randwick East,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,753,6.57
NSW,127,Kingsford Smith,2321,Randwick East,17840,BEINKE,Caroline,5,N,N,LP,Liberal,461,-6.57
NSW,127,Kingsford Smith,2325,Randwick Girls High,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,994,4.78
NSW,127,Kingsford Smith,2325,Randwick Girls High,17840,BEINKE,Caroline,5,N,N,LP,Liberal,667,-4.78
NSW,127,Kingsford Smith,44932,Randwick North (Kingsford Smith),18120,GARRETT,Peter,3,Y,Y,ALP,Labor,298,4.4
NSW,127,Kingsford Smith,44932,Randwick North (Kingsford Smith),17840,BEINKE,Caroline,5,N,N,LP,Liberal,220,-4.41
NSW,127,Kingsford Smith,1466,Rosebery,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,986,3.71
NSW,127,Kingsford Smith,1466,Rosebery,17840,BEINKE,Caroline,5,N,N,LP,Liberal,570,-3.71
NSW,127,Kingsford Smith,33629,Special Hospital Team 1,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,55,8.08
NSW,127,Kingsford Smith,33629,Special Hospital Team 1,17840,BEINKE,Caroline,5,N,N,LP,Liberal,39,-8.08
NSW,127,Kingsford Smith,33826,Special Hospital Team 2,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,38,10.38
NSW,127,Kingsford Smith,33826,Special Hospital Team 2,17840,BEINKE,Caroline,5,N,N,LP,Liberal,24,-10.38
NSW,127,Kingsford Smith,31032,Sydney (Kingsford Smith),18120,GARRETT,Peter,3,Y,Y,ALP,Labor,132,2.83
NSW,127,Kingsford Smith,31032,Sydney (Kingsford Smith),17840,BEINKE,Caroline,5,N,N,LP,Liberal,55,-2.83
NSW,127,Kingsford Smith,2317,The Rainbow,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,882,5.22
NSW,127,Kingsford Smith,2317,The Rainbow,17840,BEINKE,Caroline,5,N,N,LP,Liberal,539,-5.22
NSW,127,Kingsford Smith,2326,The Spot,18120,GARRETT,Peter,3,Y,Y,ALP,Labor,747,7.18
NSW,127,Kingsford Smith,2326,The Spot,17840,BEINKE,Caroline,5,N,N,LP,Liberal,417,-7.18
NSW,128,Lindsay,384,Bennett Road,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1261,-9.43
NSW,128,Lindsay,384,Bennett Road,18125,BRADBURY,David,7,Y,N,ALP,Labor,2141,9.43
NSW,128,Lindsay,1478,Braddock,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1123,-11.69
NSW,128,Lindsay,1478,Braddock,18125,BRADBURY,David,7,Y,N,ALP,Labor,1824,11.69
NSW,128,Lindsay,1479,Cambridge Gardens,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,913,-12.35
NSW,128,Lindsay,1479,Cambridge Gardens,18125,BRADBURY,David,7,Y,N,ALP,Labor,1330,12.35
NSW,128,Lindsay,1480,Cambridge Park,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,982,-9.41
NSW,128,Lindsay,1480,Cambridge Park,18125,BRADBURY,David,7,Y,N,ALP,Labor,1664,9.41
NSW,128,Lindsay,1481,Cambridge Park South,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,555,-9.93
NSW,128,Lindsay,1481,Cambridge Park South,18125,BRADBURY,David,7,Y,N,ALP,Labor,845,9.93
NSW,128,Lindsay,1754,Castlereagh,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,379,-4.6
NSW,128,Lindsay,1754,Castlereagh,18125,BRADBURY,David,7,Y,N,ALP,Labor,219,4.6
NSW,128,Lindsay,11957,Claremont Meadows,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,619,-8.42
NSW,128,Lindsay,11957,Claremont Meadows,18125,BRADBURY,David,7,Y,N,ALP,Labor,1162,8.42
NSW,128,Lindsay,1758,Cranebrook,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1614,-10.35
NSW,128,Lindsay,1758,Cranebrook,18125,BRADBURY,David,7,Y,N,ALP,Labor,1845,10.35
NSW,128,Lindsay,1483,Emu Heights,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,758,-8.73
NSW,128,Lindsay,1483,Emu Heights,18125,BRADBURY,David,7,Y,N,ALP,Labor,849,8.73
NSW,128,Lindsay,1484,Emu Plains,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1442,-9.33
NSW,128,Lindsay,1484,Emu Plains,18125,BRADBURY,David,7,Y,N,ALP,Labor,1480,9.33
NSW,128,Lindsay,32337,Glenmore Park,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1616,-12.12
NSW,128,Lindsay,32337,Glenmore Park,18125,BRADBURY,David,7,Y,N,ALP,Labor,1927,12.12
NSW,128,Lindsay,31689,Glenmore Park Central,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1690,-11.87
NSW,128,Lindsay,31689,Glenmore Park Central,18125,BRADBURY,David,7,Y,N,ALP,Labor,1778,11.87
NSW,128,Lindsay,1486,Jamisontown,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,769,-9.3
NSW,128,Lindsay,1486,Jamisontown,18125,BRADBURY,David,7,Y,N,ALP,Labor,1065,9.3
NSW,128,Lindsay,1487,Kingswood,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,655,-8.3
NSW,128,Lindsay,1487,Kingswood,18125,BRADBURY,David,7,Y,N,ALP,Labor,1058,8.3
NSW,128,Lindsay,1488,Kingswood Park,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,564,-9.94
NSW,128,Lindsay,1488,Kingswood Park,18125,BRADBURY,David,7,Y,N,ALP,Labor,888,9.94
NSW,128,Lindsay,1489,Kingswood South,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,597,-13.83
NSW,128,Lindsay,1489,Kingswood South,18125,BRADBURY,David,7,Y,N,ALP,Labor,892,13.83
NSW,128,Lindsay,1491,Leonay,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,870,-5.78
NSW,128,Lindsay,1491,Leonay,18125,BRADBURY,David,7,Y,N,ALP,Labor,672,5.78
NSW,128,Lindsay,1783,Llandilo,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,341,-9.99
NSW,128,Lindsay,1783,Llandilo,18125,BRADBURY,David,7,Y,N,ALP,Labor,251,9.99
NSW,128,Lindsay,889,Mulgoa,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,631,-8.8
NSW,128,Lindsay,889,Mulgoa,18125,BRADBURY,David,7,Y,N,ALP,Labor,320,8.8
NSW,128,Lindsay,1494,Nepean High,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,764,-8.83
NSW,128,Lindsay,1494,Nepean High,18125,BRADBURY,David,7,Y,N,ALP,Labor,871,8.83
NSW,128,Lindsay,1495,Nepean Hospital,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,156,-10.71
NSW,128,Lindsay,1495,Nepean Hospital,18125,BRADBURY,David,7,Y,N,ALP,Labor,289,10.71
NSW,128,Lindsay,1496,Orchard Hills,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,618,-4.23
NSW,128,Lindsay,1496,Orchard Hills,18125,BRADBURY,David,7,Y,N,ALP,Labor,279,4.23
NSW,128,Lindsay,1497,Oxley Park,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,883,-7.02
NSW,128,Lindsay,1497,Oxley Park,18125,BRADBURY,David,7,Y,N,ALP,Labor,1454,7.02
NSW,128,Lindsay,1498,Penrith,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,720,-11.49
NSW,128,Lindsay,1498,Penrith,18125,BRADBURY,David,7,Y,N,ALP,Labor,1161,11.49
NSW,128,Lindsay,1499,Penrith Central,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,247,-7.22
NSW,128,Lindsay,1499,Penrith Central,18125,BRADBURY,David,7,Y,N,ALP,Labor,342,7.22
NSW,128,Lindsay,1501,Penrith North,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,338,-10.46
NSW,128,Lindsay,1501,Penrith North,18125,BRADBURY,David,7,Y,N,ALP,Labor,495,10.46
NSW,128,Lindsay,1502,Penrith South,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1442,-11.01
NSW,128,Lindsay,1502,Penrith South,18125,BRADBURY,David,7,Y,N,ALP,Labor,1951,11.01
NSW,128,Lindsay,1503,Regentville,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1215,-11.02
NSW,128,Lindsay,1503,Regentville,18125,BRADBURY,David,7,Y,N,ALP,Labor,1164,11.02
NSW,128,Lindsay,33630,Special Hospital Team 1,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,38,-6.47
NSW,128,Lindsay,33630,Special Hospital Team 1,18125,BRADBURY,David,7,Y,N,ALP,Labor,37,6.47
NSW,128,Lindsay,1504,St Marys,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,435,-6.96
NSW,128,Lindsay,1504,St Marys,18125,BRADBURY,David,7,Y,N,ALP,Labor,936,6.96
NSW,128,Lindsay,410,St Marys North,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,575,-7.56
NSW,128,Lindsay,410,St Marys North,18125,BRADBURY,David,7,Y,N,ALP,Labor,1316,7.56
NSW,128,Lindsay,1506,St Marys South,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,880,-8.94
NSW,128,Lindsay,1506,St Marys South,18125,BRADBURY,David,7,Y,N,ALP,Labor,1487,8.94
NSW,128,Lindsay,1507,Stuart Street,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,539,-9.26
NSW,128,Lindsay,1507,Stuart Street,18125,BRADBURY,David,7,Y,N,ALP,Labor,605,9.26
NSW,128,Lindsay,32328,Sydney (Lindsay),17844,CHIJOFF,Karen,3,N,N,LP,Liberal,30,4.6
NSW,128,Lindsay,32328,Sydney (Lindsay),18125,BRADBURY,David,7,Y,N,ALP,Labor,44,-4.6
NSW,128,Lindsay,1508,Werrington,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,689,-10.07
NSW,128,Lindsay,1508,Werrington,18125,BRADBURY,David,7,Y,N,ALP,Labor,1317,10.07
NSW,128,Lindsay,1509,Werrington County,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,679,-9.66
NSW,128,Lindsay,1509,Werrington County,18125,BRADBURY,David,7,Y,N,ALP,Labor,1120,9.66
NSW,128,Lindsay,1510,York,17844,CHIJOFF,Karen,3,N,N,LP,Liberal,1758,-11.9
NSW,128,Lindsay,1510,York,18125,BRADBURY,David,7,Y,N,ALP,Labor,2276,11.9
NSW,129,Lowe,1515,Abbotsford,18073,MURPHY,John,2,Y,Y,ALP,Labor,1968,3.46
NSW,129,Lowe,1515,Abbotsford,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,1699,-3.46
NSW,129,Lowe,1516,Burwood,18073,MURPHY,John,2,Y,Y,ALP,Labor,1870,3.3
NSW,129,Lowe,1516,Burwood,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,938,-3.3
NSW,129,Lowe,33052,Burwood City,18073,MURPHY,John,2,Y,Y,ALP,Labor,482,5.85
NSW,129,Lowe,33052,Burwood City,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,286,-5.85
NSW,129,Lowe,1517,Burwood East,18073,MURPHY,John,2,Y,Y,ALP,Labor,1767,5.76
NSW,129,Lowe,1517,Burwood East,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,903,-5.76
NSW,129,Lowe,1519,Burwood Park,18073,MURPHY,John,2,Y,Y,ALP,Labor,740,1.34
NSW,129,Lowe,1519,Burwood Park,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,383,-1.34
NSW,129,Lowe,1521,Chiswick,18073,MURPHY,John,2,Y,Y,ALP,Labor,985,5.79
NSW,129,Lowe,1521,Chiswick,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,875,-5.79
NSW,129,Lowe,1522,Concord,18073,MURPHY,John,2,Y,Y,ALP,Labor,515,2.17
NSW,129,Lowe,1522,Concord,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,349,-2.17
NSW,129,Lowe,1523,Concord Central,18073,MURPHY,John,2,Y,Y,ALP,Labor,382,6.9
NSW,129,Lowe,1523,Concord Central,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,297,-6.9
NSW,129,Lowe,1551,Concord City,18073,MURPHY,John,2,Y,Y,ALP,Labor,749,6.46
NSW,129,Lowe,1551,Concord City,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,707,-6.46
NSW,129,Lowe,1524,Concord East,18073,MURPHY,John,2,Y,Y,ALP,Labor,1553,5.01
NSW,129,Lowe,1524,Concord East,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,1196,-5.01
NSW,129,Lowe,1525,Concord North,18073,MURPHY,John,2,Y,Y,ALP,Labor,1069,5.46
NSW,129,Lowe,1525,Concord North,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,739,-5.46
NSW,129,Lowe,1527,Concord West,18073,MURPHY,John,2,Y,Y,ALP,Labor,744,4
NSW,129,Lowe,1527,Concord West,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,574,-4
NSW,129,Lowe,45017,Croydon (Lowe),18073,MURPHY,John,2,Y,Y,ALP,Labor,334,6.5
NSW,129,Lowe,45017,Croydon (Lowe),17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,160,-6.5
NSW,129,Lowe,1529,Croydon Park,18073,MURPHY,John,2,Y,Y,ALP,Labor,1979,5.19
NSW,129,Lowe,1529,Croydon Park,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,1247,-5.19
NSW,129,Lowe,1530,Drummoyne,18073,MURPHY,John,2,Y,Y,ALP,Labor,1773,-0.34
NSW,129,Lowe,1530,Drummoyne,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,1676,0.34
NSW,129,Lowe,1542,Drummoyne East,18073,MURPHY,John,2,Y,Y,ALP,Labor,462,4.97
NSW,129,Lowe,1542,Drummoyne East,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,466,-4.97
NSW,129,Lowe,1531,Drummoyne North,18073,MURPHY,John,2,Y,Y,ALP,Labor,525,5.58
NSW,129,Lowe,1531,Drummoyne North,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,491,-5.58
NSW,129,Lowe,1532,Enfield,18073,MURPHY,John,2,Y,Y,ALP,Labor,1363,5.01
NSW,129,Lowe,1532,Enfield,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,753,-5.01
NSW,129,Lowe,999,Enfield South,18073,MURPHY,John,2,Y,Y,ALP,Labor,731,10.03
NSW,129,Lowe,999,Enfield South,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,405,-10.03
NSW,129,Lowe,1000,Enfield West,18073,MURPHY,John,2,Y,Y,ALP,Labor,976,1.27
NSW,129,Lowe,1000,Enfield West,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,687,-1.27
NSW,129,Lowe,1533,Five Dock,18073,MURPHY,John,2,Y,Y,ALP,Labor,1458,4.95
NSW,129,Lowe,1533,Five Dock,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,933,-4.95
NSW,129,Lowe,1534,Five Dock Central,18073,MURPHY,John,2,Y,Y,ALP,Labor,1378,2.28
NSW,129,Lowe,1534,Five Dock Central,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,1102,-2.28
NSW,129,Lowe,1535,Flemington,18073,MURPHY,John,2,Y,Y,ALP,Labor,911,2.99
NSW,129,Lowe,1535,Flemington,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,297,-2.99
NSW,129,Lowe,1536,Homebush,18073,MURPHY,John,2,Y,Y,ALP,Labor,1522,5.11
NSW,129,Lowe,1536,Homebush,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,892,-5.11
NSW,129,Lowe,1537,Homebush North,18073,MURPHY,John,2,Y,Y,ALP,Labor,338,2.93
NSW,129,Lowe,1537,Homebush North,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,192,-2.93
NSW,129,Lowe,1538,Homebush South,18073,MURPHY,John,2,Y,Y,ALP,Labor,330,5.91
NSW,129,Lowe,1538,Homebush South,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,411,-5.91
NSW,129,Lowe,1540,Malvern Hill,18073,MURPHY,John,2,Y,Y,ALP,Labor,873,1.68
NSW,129,Lowe,1540,Malvern Hill,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,658,-1.68
NSW,129,Lowe,1541,Mortlake,18073,MURPHY,John,2,Y,Y,ALP,Labor,1597,0.41
NSW,129,Lowe,1541,Mortlake,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,1820,-0.41
NSW,129,Lowe,1543,Rhodes,18073,MURPHY,John,2,Y,Y,ALP,Labor,328,8.18
NSW,129,Lowe,1543,Rhodes,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,270,-8.18
NSW,129,Lowe,1544,Russell Lea,18073,MURPHY,John,2,Y,Y,ALP,Labor,758,7.45
NSW,129,Lowe,1544,Russell Lea,17886,TSOLAKIS,Jim,4,N,N,LP,Liberal,632,-7.45
