2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [12246 8/11/2005 11:07:27 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8334,Ravenswood,14667,BERGMAN,Christine,5,,FFP,Family First,51,2.57
TAS,192,Bass,8334,Ravenswood,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,11,0.55
TAS,192,Bass,8334,Ravenswood,999,Informal,Informal,999,,,Informal,178,0.49
TAS,192,Bass,8335,Ringarooma,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,6,1.5
TAS,192,Bass,8335,Ringarooma,14644,FERGUSON,Michael,2,#,LP,Liberal,202,9.38
TAS,192,Bass,8335,Ringarooma,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,101,-7.5
TAS,192,Bass,8335,Ringarooma,15230,BALL,Jeremy,4,,GRN,Australian Greens,29,3.28
TAS,192,Bass,8335,Ringarooma,14667,BERGMAN,Christine,5,,FFP,Family First,5,1.46
TAS,192,Bass,8335,Ringarooma,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,0,0
TAS,192,Bass,8335,Ringarooma,999,Informal,Informal,999,,,Informal,11,-1.36
TAS,192,Bass,8336,Riverside,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,26,0.82
TAS,192,Bass,8336,Riverside,14644,FERGUSON,Michael,2,#,LP,Liberal,1505,4.92
TAS,192,Bass,8336,Riverside,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,799,-1.14
TAS,192,Bass,8336,Riverside,15230,BALL,Jeremy,4,,GRN,Australian Greens,203,2.49
